,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
492,Argentina,Maize,1997,591,77691,18.54,45557
493,Argentina,Potatoes,1997,591,77691,18.29,268502
494,Argentina,Potatoes,1997,591,77691,18.54,268502
495,Argentina,"Rice, paddy",1997,591,77691,18.29,53703
496,Argentina,"Rice, paddy",1997,591,77691,18.54,53703
497,Argentina,Sorghum,1997,591,77691,18.29,36845
498,Argentina,Sorghum,1997,591,77691,18.54,36845
499,Argentina,Soybeans,1997,591,77691,18.29,17212
500,Argentina,Soybeans,1997,591,77691,18.54,17212
501,Argentina,Sweet potatoes,1997,591,77691,18.29,145662
502,Argentina,Sweet potatoes,1997,591,77691,18.54,145662
503,Argentina,Wheat,1997,591,77691,18.29,22426
504,Argentina,Wheat,1997,591,77691,18.54,22426
505,Argentina,Cassava,1998,591,62397,17.23,100000
506,Argentina,Cassava,1998,591,62397,17.52,100000
507,Argentina,Maize,1998,591,62397,17.23,60780
508,Argentina,Maize,1998,591,62397,17.52,60780
509,Argentina,Potatoes,1998,591,62397,17.23,293744
510,Argentina,Potatoes,1998,591,62397,17.52,293744
511,Argentina,"Rice, paddy",1998,591,62397,17.23,47762
512,Argentina,"Rice, paddy",1998,591,62397,17.52,47762
513,Argentina,Sorghum,1998,591,62397,17.23,48105
514,Argentina,Sorghum,1998,591,62397,17.52,48105
515,Argentina,Soybeans,1998,591,62397,17.23,26937
516,Argentina,Soybeans,1998,591,62397,17.52,26937
517,Argentina,Sweet potatoes,1998,591,62397,17.23,175055
518,Argentina,Sweet potatoes,1998,591,62397,17.52,175055
519,Argentina,Wheat,1998,591,62397,17.23,26088
520,Argentina,Wheat,1998,591,62397,17.52,26088
521,Argentina,Cassava,1999,591,62831.39,17.15,100000
522,Argentina,Cassava,1999,591,62831.39,17.71,100000
523,Argentina,Maize,1999,591,62831.39,17.15,53702
524,Argentina,Maize,1999,591,62831.39,17.71,53702
525,Argentina,Potatoes,1999,591,62831.39,17.15,238938
526,Argentina,Potatoes,1999,591,62831.39,17.71,238938
527,Argentina,"Rice, paddy",1999,591,62831.39,17.15,57337
528,Argentina,"Rice, paddy",1999,591,62831.39,17.71,57337
529,Argentina,Sorghum,1999,591,62831.39,17.15,43845
530,Argentina,Sorghum,1999,591,62831.39,17.71,43845
531,Argentina,Soybeans,1999,591,62831.39,17.15,24450
532,Argentina,Soybeans,1999,591,62831.39,17.71,24450
533,Argentina,Sweet potatoes,1999,591,62831.39,17.15,143991
534,Argentina,Sweet potatoes,1999,591,62831.39,17.71,143991
535,Argentina,Wheat,1999,591,62831.39,17.15,23028
536,Argentina,Wheat,1999,591,62831.39,17.71,23028
537,Argentina,Cassava,2000,591,63265.78,16.98,100000
538,Argentina,Cassava,2000,591,63265.78,17.66,100000
539,Argentina,Maize,2000,591,63265.78,16.98,54329
540,Argentina,Maize,2000,591,63265.78,17.66,54329
541,Argentina,Potatoes,2000,591,63265.78,16.98,277566
542,Argentina,Potatoes,2000,591,63265.78,17.66,277566
543,Argentina,"Rice, paddy",2000,591,63265.78,16.98,47798
544,Argentina,"Rice, paddy",2000,591,63265.78,17.66,47798
545,Argentina,Sorghum,2000,591,63265.78,16.98,46477
546,Argentina,Sorghum,2000,591,63265.78,17.66,46477
547,Argentina,Soybeans,2000,591,63265.78,16.98,23312
548,Argentina,Soybeans,2000,591,63265.78,17.66,23312
549,Argentina,Sweet potatoes,2000,591,63265.78,16.98,151462
550,Argentina,Sweet potatoes,2000,591,63265.78,17.66,151462
551,Argentina,Wheat,2000,591,63265.78,16.98,24873
552,Argentina,Wheat,2000,591,63265.78,17.66,24873
553,Argentina,Cassava,2001,591,63700.17,17.71,100000
554,Argentina,Cassava,2001,591,63700.17,18.42,100000
555,Argentina,Maize,2001,591,63700.17,17.71,54553
556,Argentina,Maize,2001,591,63700.17,18.42,54553
557,Argentina,Potatoes,2001,591,63700.17,17.71,283768
558,Argentina,Potatoes,2001,591,63700.17,18.42,283768
559,Argentina,"Rice, paddy",2001,591,63700.17,17.71,57495
560,Argentina,"Rice, paddy",2001,591,63700.17,18.42,57495
561,Argentina,Sorghum,2001,591,63700.17,17.71,47429
562,Argentina,Sorghum,2001,591,63700.17,18.42,47429
563,Argentina,Soybeans,2001,591,63700.17,17.71,25846
564,Argentina,Soybeans,2001,591,63700.17,18.42,25846
565,Argentina,Sweet potatoes,2001,591,63700.17,17.71,155212
566,Argentina,Sweet potatoes,2001,591,63700.17,18.42,155212
567,Argentina,Wheat,2001,591,63700.17,17.71,24934
568,Argentina,Wheat,2001,591,63700.17,18.42,24934
569,Argentina,Cassava,2002,591,64134.56,17.58,100000
570,Argentina,Cassava,2002,591,64134.56,18.07,100000
571,Argentina,Maize,2002,591,64134.56,17.58,60791
572,Argentina,Maize,2002,591,64134.56,18.07,60791
573,Argentina,Potatoes,2002,591,64134.56,17.58,251347
574,Argentina,Potatoes,2002,591,64134.56,18.07,251347
575,Argentina,"Rice, paddy",2002,591,64134.56,17.58,57197
576,Argentina,"Rice, paddy",2002,591,64134.56,18.07,57197
577,Argentina,Sorghum,2002,591,64134.56,17.58,52691
578,Argentina,Sorghum,2002,591,64134.56,18.07,52691
579,Argentina,Soybeans,2002,591,64134.56,17.58,26304
580,Argentina,Soybeans,2002,591,64134.56,18.07,26304
581,Argentina,Sweet potatoes,2002,591,64134.56,17.58,155890
582,Argentina,Sweet potatoes,2002,591,64134.56,18.07,155890
583,Argentina,Wheat,2002,591,64134.56,17.58,22398
584,Argentina,Wheat,2002,591,64134.56,18.07,22398
585,Argentina,Cassava,2004,591,65003.34,17.67,100000
586,Argentina,Cassava,2004,591,65003.34,18.11,100000
587,Argentina,Maize,2004,591,65003.34,17.67,63931
588,Argentina,Maize,2004,591,65003.34,18.11,63931
589,Argentina,Potatoes,2004,591,65003.34,17.67,288717
590,Argentina,Potatoes,2004,591,65003.34,18.11,288717
591,Argentina,"Rice, paddy",2004,591,65003.34,17.67,62661
592,Argentina,"Rice, paddy",2004,591,65003.34,18.11,62661
593,Argentina,Sorghum,2004,591,65003.34,17.67,45531
594,Argentina,Sorghum,2004,591,65003.34,18.11,45531
595,Argentina,Soybeans,2004,591,65003.34,17.67,22075
596,Argentina,Soybeans,2004,591,65003.34,18.11,22075
597,Argentina,Sweet potatoes,2004,591,65003.34,17.67,154867
598,Argentina,Sweet potatoes,2004,591,65003.34,18.11,154867
599,Argentina,Wheat,2004,591,65003.34,17.67,25441
600,Argentina,Wheat,2004,591,65003.34,18.11,25441
601,Argentina,Cassava,2005,591,65437.73,17.32,100000
602,Argentina,Cassava,2005,591,65437.73,17.83,100000
603,Argentina,Maize,2005,591,65437.73,17.32,73587
604,Argentina,Maize,2005,591,65437.73,17.83,73587
605,Argentina,Potatoes,2005,591,65437.73,17.32,283917
606,Argentina,Potatoes,2005,591,65437.73,17.83,283917
607,Argentina,"Rice, paddy",2005,591,65437.73,17.32,60165
608,Argentina,"Rice, paddy",2005,591,65437.73,17.83,60165
609,Argentina,Sorghum,2005,591,65437.73,17.32,51872
610,Argentina,Sorghum,2005,591,65437.73,17.83,51872
611,Argentina,Soybeans,2005,591,65437.73,17.32,27287
612,Argentina,Soybeans,2005,591,65437.73,17.83,27287
613,Argentina,Sweet potatoes,2005,591,65437.73,17.32,154472
614,Argentina,Sweet potatoes,2005,591,65437.73,17.83,154472
615,Argentina,Wheat,2005,591,65437.73,17.32,26356
616,Argentina,Wheat,2005,591,65437.73,17.83,26356
617,Argentina,Cassava,2006,591,65872.12,18.1,100000
618,Argentina,Cassava,2006,591,65872.12,18.35,100000
619,Argentina,Maize,2006,591,65872.12,18.1,59030
620,Argentina,Maize,2006,591,65872.12,18.35,59030
621,Argentina,Potatoes,2006,591,65872.12,18.1,285828
622,Argentina,Potatoes,2006,591,65872.12,18.35,285828
623,Argentina,"Rice, paddy",2006,591,65872.12,18.1,70610
624,Argentina,"Rice, paddy",2006,591,65872.12,18.35,70610
625,Argentina,Sorghum,2006,591,65872.12,18.1,46778
626,Argentina,Sorghum,2006,591,65872.12,18.35,46778
627,Argentina,Soybeans,2006,591,65872.12,18.1,26793
628,Argentina,Soybeans,2006,591,65872.12,18.35,26793
629,Argentina,Sweet potatoes,2006,591,65872.12,18.1,143478
630,Argentina,Sweet potatoes,2006,591,65872.12,18.35,143478
631,Argentina,Wheat,2006,591,65872.12,18.1,25302
632,Argentina,Wheat,2006,591,65872.12,18.35,25302
633,Argentina,Cassava,2007,591,81582.64,16.71,100000
634,Argentina,Cassava,2007,591,81582.64,17.14,100000
635,Argentina,Maize,2007,591,81582.64,16.71,76655
636,Argentina,Maize,2007,591,81582.64,17.14,76655
637,Argentina,Potatoes,2007,591,81582.64,16.71,286765
638,Argentina,Potatoes,2007,591,81582.64,17.14,286765
639,Argentina,"Rice, paddy",2007,591,81582.64,16.71,65604
640,Argentina,"Rice, paddy",2007,591,81582.64,17.14,65604
641,Argentina,Sorghum,2007,591,81582.64,16.71,47021
642,Argentina,Sorghum,2007,591,81582.64,17.14,47021
643,Argentina,Soybeans,2007,591,81582.64,16.71,29712
644,Argentina,Soybeans,2007,591,81582.64,17.14,29712
645,Argentina,Sweet potatoes,2007,591,81582.64,16.71,141667
646,Argentina,Sweet potatoes,2007,591,81582.64,17.14,141667
647,Argentina,Wheat,2007,591,81582.64,16.71,26234
648,Argentina,Wheat,2007,591,81582.64,17.14,26234
649,Argentina,Cassava,2008,591,87149.01,17.71,100000
650,Argentina,Cassava,2008,591,87149.01,18.39,100000
651,Argentina,Maize,2008,591,87149.01,17.71,64525
652,Argentina,Maize,2008,591,87149.01,18.39,64525
653,Argentina,Potatoes,2008,591,87149.01,17.71,279412
654,Argentina,Potatoes,2008,591,87149.01,18.39,279412
655,Argentina,"Rice, paddy",2008,591,87149.01,17.71,68278
656,Argentina,"Rice, paddy",2008,591,87149.01,18.39,68278
657,Argentina,Sorghum,2008,591,87149.01,17.71,47474
658,Argentina,Sorghum,2008,591,87149.01,18.39,47474
659,Argentina,Soybeans,2008,591,87149.01,17.71,28216
660,Argentina,Soybeans,2008,591,87149.01,18.39,28216
661,Argentina,Sweet potatoes,2008,591,87149.01,17.71,145105
662,Argentina,Sweet potatoes,2008,591,87149.01,18.39,145105
663,Argentina,Wheat,2008,591,87149.01,17.71,28271
664,Argentina,Wheat,2008,591,87149.01,18.39,28271
665,Argentina,Cassava,2009,591,61586.56,18.16,101695
666,Argentina,Cassava,2009,591,61586.56,18.09,101695
667,Argentina,Maize,2009,591,61586.56,18.16,55760
668,Argentina,Maize,2009,591,61586.56,18.09,55760
669,Argentina,Potatoes,2009,591,61586.56,18.16,284439
670,Argentina,Potatoes,2009,591,61586.56,18.09,284439
671,Argentina,"Rice, paddy",2009,591,61586.56,18.16,68842
672,Argentina,"Rice, paddy",2009,591,61586.56,18.09,68842
673,Argentina,Sorghum,2009,591,61586.56,18.16,38752
674,Argentina,Sorghum,2009,591,61586.56,18.09,38752
675,Argentina,Soybeans,2009,591,61586.56,18.16,18480
676,Argentina,Soybeans,2009,591,61586.56,18.09,18480
677,Argentina,Sweet potatoes,2009,591,61586.56,18.16,151208
678,Argentina,Sweet potatoes,2009,591,61586.56,18.09,151208
679,Argentina,Wheat,2009,591,61586.56,18.16,19628
680,Argentina,Wheat,2009,591,61586.56,18.09,19628
681,Argentina,Cassava,2010,591,105915.04,17.33,101000
682,Argentina,Cassava,2010,591,105915.04,17.84,101000
683,Argentina,Maize,2010,591,105915.04,17.33,78040
684,Argentina,Maize,2010,591,105915.04,17.84,78040
685,Argentina,Potatoes,2010,591,105915.04,17.33,289849
686,Argentina,Potatoes,2010,591,105915.04,17.84,289849
687,Argentina,"Rice, paddy",2010,591,105915.04,17.33,57646
688,Argentina,"Rice, paddy",2010,591,105915.04,17.84,57646
689,Argentina,Sorghum,2010,591,105915.04,17.33,48163
690,Argentina,Sorghum,2010,591,105915.04,17.84,48163
691,Argentina,Soybeans,2010,591,105915.04,17.33,29053
692,Argentina,Soybeans,2010,591,105915.04,17.84,29053
693,Argentina,Sweet potatoes,2010,591,105915.04,17.33,149382
694,Argentina,Sweet potatoes,2010,591,105915.04,17.84,149382
695,Argentina,Wheat,2010,591,105915.04,17.33,27113
696,Argentina,Wheat,2010,591,105915.04,17.84,27113
697,Argentina,Cassava,2011,591,100424.62,17.58,100000
698,Argentina,Cassava,2011,591,100424.62,17.93,100000
699,Argentina,Maize,2011,591,100424.62,17.58,63503
700,Argentina,Maize,2011,591,100424.62,17.93,63503
701,Argentina,Potatoes,2011,591,100424.62,17.58,286657
702,Argentina,Potatoes,2011,591,100424.62,17.93,286657
703,Argentina,"Rice, paddy",2011,591,100424.62,17.58,67901
704,Argentina,"Rice, paddy",2011,591,100424.62,17.93,67901
705,Argentina,Sorghum,2011,591,100424.62,17.58,44029
706,Argentina,Sorghum,2011,591,100424.62,17.93,44029
707,Argentina,Soybeans,2011,591,100424.62,17.58,26053
708,Argentina,Soybeans,2011,591,100424.62,17.93,26053
709,Argentina,Sweet potatoes,2011,591,100424.62,17.58,148754
710,Argentina,Sweet potatoes,2011,591,100424.62,17.93,148754
711,Argentina,Wheat,2011,591,100424.62,17.58,35063
712,Argentina,Wheat,2011,591,100424.62,17.93,35063
713,Argentina,Cassava,2012,591,136185.08,18.18,100000
714,Argentina,Cassava,2012,591,136185.08,18.43,100000
715,Argentina,Maize,2012,591,136185.08,18.18,57346
716,Argentina,Maize,2012,591,136185.08,18.43,57346
717,Argentina,Potatoes,2012,591,136185.08,18.18,287821
718,Argentina,Potatoes,2012,591,136185.08,18.43,287821
719,Argentina,"Rice, paddy",2012,591,136185.08,18.18,66617
720,Argentina,"Rice, paddy",2012,591,136185.08,18.43,66617
721,Argentina,Sorghum,2012,591,136185.08,18.18,46534
722,Argentina,Sorghum,2012,591,136185.08,18.43,46534
723,Argentina,Soybeans,2012,591,136185.08,18.18,22814
724,Argentina,Soybeans,2012,591,136185.08,18.43,22814
725,Argentina,Sweet potatoes,2012,591,136185.08,18.18,148126
726,Argentina,Sweet potatoes,2012,591,136185.08,18.43,148126
727,Argentina,Wheat,2012,591,136185.08,18.18,32199
728,Argentina,Wheat,2012,591,136185.08,18.43,32199
729,Argentina,Cassava,2013,591,171945.54,16.45,99459
730,Argentina,Cassava,2013,591,171945.54,16.88,99459
731,Argentina,Maize,2013,591,171945.54,16.45,66037
732,Argentina,Maize,2013,591,171945.54,16.88,66037
733,Argentina,Potatoes,2013,591,171945.54,16.45,288984
734,Argentina,Potatoes,2013,591,171945.54,16.88,288984
735,Argentina,"Rice, paddy",2013,591,171945.54,16.45,67187
736,Argentina,"Rice, paddy",2013,591,171945.54,16.88,67187
737,Argentina,Sorghum,2013,591,171945.54,16.45,40852
738,Argentina,Sorghum,2013,591,171945.54,16.88,40852
739,Argentina,Soybeans,2013,591,171945.54,16.45,25391
740,Argentina,Soybeans,2013,591,171945.54,16.88,25391
741,Argentina,Sweet potatoes,2013,591,171945.54,16.45,147498
742,Argentina,Sweet potatoes,2013,591,171945.54,16.88,147498
743,Argentina,Wheat,2013,591,171945.54,16.45,26581
744,Argentina,Wheat,2013,591,171945.54,16.88,26581
745,Armenia,Maize,1992,562,8,7.44,32344
746,Armenia,Potatoes,1992,562,8,7.44,111301
747,Armenia,Wheat,1992,562,8,7.44,21600
748,Armenia,Maize,1993,562,8,7.69,32261
749,Armenia,Potatoes,1993,562,8,7.69,134416
750,Armenia,Wheat,1993,562,8,7.69,22257
751,Armenia,Maize,1994,562,23,8.84,32667
752,Armenia,Potatoes,1994,562,23,8.84,131195
753,Armenia,Wheat,1994,562,23,8.84,17842
754,Armenia,Maize,1995,562,23.9,9.76,18261
755,Armenia,Potatoes,1995,562,23.9,9.76,131196
756,Armenia,Wheat,1995,562,23.9,9.76,25480
757,Armenia,Maize,1996,562,32,9.55,22239
758,Armenia,Potatoes,1996,562,32,9.55,129626
759,Armenia,Wheat,1996,562,32,9.55,23569
760,Armenia,Maize,1997,562,41.46,9.1,45548
761,Armenia,Potatoes,1997,562,41.46,9.1,109362
762,Armenia,Wheat,1997,562,41.46,9.1,17009
763,Armenia,Maize,1998,562,50.92,10.28,26082
764,Armenia,Potatoes,1998,562,50.92,10.28,134409
765,Armenia,Wheat,1998,562,50.92,10.28,20651
766,Armenia,Maize,1999,562,60.38,10.11,40303
767,Armenia,Potatoes,1999,562,60.38,10.11,130618
768,Armenia,Wheat,1999,562,60.38,10.11,19466
769,Armenia,Maize,2000,562,69.85,9.68,23178
770,Armenia,Potatoes,2000,562,69.85,9.68,87349
771,Armenia,Wheat,2000,562,69.85,9.68,16679
772,Armenia,Maize,2001,562,79.31,10.18,37913
773,Armenia,Potatoes,2001,562,79.31,10.18,114619
774,Armenia,Wheat,2001,562,79.31,10.18,22263
775,Armenia,Maize,2002,562,88.77,9.41,37380
776,Armenia,Potatoes,2002,562,88.77,9.41,122814
777,Armenia,Wheat,2002,562,88.77,9.41,23877
778,Armenia,Maize,2004,562,204.77,9.55,61791
779,Armenia,Potatoes,2004,562,204.77,9.55,161509
780,Armenia,Wheat,2004,562,204.77,9.55,23416
781,Armenia,Maize,2005,562,220.51,9.58,44692
782,Armenia,Potatoes,2005,562,220.51,9.58,164459
783,Armenia,Wheat,2005,562,220.51,9.58,20252
784,Armenia,Maize,2006,562,227.55,9.89,33271
785,Armenia,Potatoes,2006,562,227.55,9.89,163418
786,Armenia,Wheat,2006,562,227.55,9.89,14627
787,Armenia,Maize,2007,562,241.71,9.44,53262
788,Armenia,Potatoes,2007,562,241.71,9.44,184719
789,Armenia,Wheat,2007,562,241.71,9.44,25837
790,Armenia,Maize,2008,562,218.2,9.51,53424
791,Armenia,Potatoes,2008,562,218.2,9.51,189096
792,Armenia,Wheat,2008,562,218.2,9.51,24322
793,Armenia,Maize,2009,562,198.36,9.67,57763
794,Armenia,Potatoes,2009,562,198.36,9.67,185496
795,Armenia,Wheat,2009,562,198.36,9.67,22374
796,Armenia,Maize,2010,562,278.72,11.31,46724
797,Armenia,Potatoes,2010,562,278.72,11.31,170146
798,Armenia,Wheat,2010,562,278.72,11.31,21192
799,Armenia,Maize,2011,562,278.72,8.93,54257
800,Armenia,Potatoes,2011,562,278.72,8.93,194426
801,Armenia,Wheat,2011,562,278.72,8.93,28800
802,Armenia,Maize,2012,562,278.72,10.2,62215
803,Armenia,Potatoes,2012,562,278.72,10.2,207151
804,Armenia,Wheat,2012,562,278.72,10.2,26010
805,Armenia,Maize,2013,562,278.72,11.08,67114
806,Armenia,Potatoes,2013,562,278.72,11.08,215290
807,Armenia,Wheat,2013,562,278.72,11.08,31273
808,Australia,Maize,1990,534,17866,16.8,41821
809,Australia,Maize,1990,534,17866,20.06,41821
810,Australia,Maize,1990,534,17866,12.11,41821
811,Australia,Maize,1990,534,17866,14.16,41821
812,Australia,Maize,1990,534,17866,18.05,41821
813,Australia,Maize,1990,534,17866,17.47,41821
814,Australia,Potatoes,1990,534,17866,16.8,289832
815,Australia,Potatoes,1990,534,17866,20.06,289832
816,Australia,Potatoes,1990,534,17866,12.11,289832
817,Australia,Potatoes,1990,534,17866,14.16,289832
818,Australia,Potatoes,1990,534,17866,18.05,289832
819,Australia,Potatoes,1990,534,17866,17.47,289832
820,Australia,"Rice, paddy",1990,534,17866,16.8,88000
821,Australia,"Rice, paddy",1990,534,17866,20.06,88000
822,Australia,"Rice, paddy",1990,534,17866,12.11,88000
823,Australia,"Rice, paddy",1990,534,17866,14.16,88000
824,Australia,"Rice, paddy",1990,534,17866,18.05,88000
825,Australia,"Rice, paddy",1990,534,17866,17.47,88000
826,Australia,Sorghum,1990,534,17866,16.8,24883
827,Australia,Sorghum,1990,534,17866,20.06,24883
828,Australia,Sorghum,1990,534,17866,12.11,24883
829,Australia,Sorghum,1990,534,17866,14.16,24883
830,Australia,Sorghum,1990,534,17866,18.05,24883
831,Australia,Sorghum,1990,534,17866,17.47,24883
832,Australia,Soybeans,1990,534,17866,16.8,15718
833,Australia,Soybeans,1990,534,17866,20.06,15718
834,Australia,Soybeans,1990,534,17866,12.11,15718
835,Australia,Soybeans,1990,534,17866,14.16,15718
836,Australia,Soybeans,1990,534,17866,18.05,15718
837,Australia,Soybeans,1990,534,17866,17.47,15718
838,Australia,Sweet potatoes,1990,534,17866,16.8,137140
839,Australia,Sweet potatoes,1990,534,17866,20.06,137140
840,Australia,Sweet potatoes,1990,534,17866,12.11,137140
841,Australia,Sweet potatoes,1990,534,17866,14.16,137140
842,Australia,Sweet potatoes,1990,534,17866,18.05,137140
843,Australia,Sweet potatoes,1990,534,17866,17.47,137140
844,Australia,Wheat,1990,534,17866,16.8,16344
845,Australia,Wheat,1990,534,17866,20.06,16344
846,Australia,Wheat,1990,534,17866,12.11,16344
847,Australia,Wheat,1990,534,17866,14.16,16344
848,Australia,Wheat,1990,534,17866,18.05,16344
849,Australia,Wheat,1990,534,17866,17.47,16344
850,Australia,Maize,1991,534,17866,16.78,39938
851,Australia,Maize,1991,534,17866,20.29,39938
852,Australia,Maize,1991,534,17866,12.22,39938
853,Australia,Maize,1991,534,17866,13.77,39938
854,Australia,Maize,1991,534,17866,18.73,39938
855,Australia,Maize,1991,534,17866,17.85,39938
856,Australia,Potatoes,1991,534,17866,16.78,285359
857,Australia,Potatoes,1991,534,17866,20.29,285359
858,Australia,Potatoes,1991,534,17866,12.22,285359
859,Australia,Potatoes,1991,534,17866,13.77,285359
860,Australia,Potatoes,1991,534,17866,18.73,285359
861,Australia,Potatoes,1991,534,17866,17.85,285359
862,Australia,"Rice, paddy",1991,534,17866,16.78,88427
863,Australia,"Rice, paddy",1991,534,17866,20.29,88427
864,Australia,"Rice, paddy",1991,534,17866,12.22,88427
865,Australia,"Rice, paddy",1991,534,17866,13.77,88427
866,Australia,"Rice, paddy",1991,534,17866,18.73,88427
867,Australia,"Rice, paddy",1991,534,17866,17.85,88427
868,Australia,Sorghum,1991,534,17866,16.78,19865
869,Australia,Sorghum,1991,534,17866,20.29,19865
870,Australia,Sorghum,1991,534,17866,12.22,19865
871,Australia,Sorghum,1991,534,17866,13.77,19865
872,Australia,Sorghum,1991,534,17866,18.73,19865
873,Australia,Sorghum,1991,534,17866,17.85,19865
874,Australia,Soybeans,1991,534,17866,16.78,15551
875,Australia,Soybeans,1991,534,17866,20.29,15551
876,Australia,Soybeans,1991,534,17866,12.22,15551
877,Australia,Soybeans,1991,534,17866,13.77,15551
878,Australia,Soybeans,1991,534,17866,18.73,15551
879,Australia,Soybeans,1991,534,17866,17.85,15551
880,Australia,Sweet potatoes,1991,534,17866,16.78,151142
881,Australia,Sweet potatoes,1991,534,17866,20.29,151142
882,Australia,Sweet potatoes,1991,534,17866,12.22,151142
883,Australia,Sweet potatoes,1991,534,17866,13.77,151142
884,Australia,Sweet potatoes,1991,534,17866,18.73,151142
885,Australia,Sweet potatoes,1991,534,17866,17.85,151142
886,Australia,Wheat,1991,534,17866,16.78,14698
887,Australia,Wheat,1991,534,17866,20.29,14698
888,Australia,Wheat,1991,534,17866,12.22,14698
889,Australia,Wheat,1991,534,17866,13.77,14698
890,Australia,Wheat,1991,534,17866,18.73,14698
